B,C,N,F,Na,Mg,Al,G - Al,Si,P,Li,Be,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,A - Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,La,Ce,Pr,Nd,Pm,Cs,Ba,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,IWI,WI,CI,SI,SGP,CP,HDP,UGC,SCT,FSP,ME,DP,SGC,LPRD,IWCI,Calc. T,Calc T. (hr),Rxn. T,H2 vol.%,O2 vol.%,CO vol.%,H2O vol.%,CO2 vol.%,CH4 vol.%,He vol.%,N2 vol.%,TOS (min),F/W (mg.min/ml),CO Conversion,AN (1),AW (1),atomic radius (1),electronegativity (1),m. p. (1),b. p. (1),delta_fus H (1),density (1),ionization energy (1),Surface energy (1),AN (2),AW (2),atomic radius (2),electronegativity (2),m. p. (2),b. p. (2),delta_fus H (2),density (2),ionization energy (2),Surface energy (2),AN (3),AW (3),atomic radius (3),electronegativity (3),m. p. (3),b. p. (3),delta_fus H (3),density (3),ionization energy (3),Surface energy (3),AN (4),AW (4),atomic radius (4),electronegativity (4),m. p. (4),b. p. (4),delta_fus H (4),density (4),ionization energy (4),Surface energy (4)
0,0,0,0,0,0,97.28488475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455176345,0,0,0,0,0,0,0,0,0,0,1.025335069,0,0,0,0,0,0,0,0,0.234603841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,273,0,0,1,2,0,0,0,0,60,1,25.6,1264.703502,2624.892118,114.796164,156.6286644,90812.52136,271619.3982,1049.606622,262.6691888,582.3278631,77.8279078,64.0277592,147.0746732,2.590213895,3.20138796,3793.644733,6436.244976,56.15525517,17.60763378,10.71082549,3.754354971,59.46943399,143.6658485,1.896869877,1.148375277,1095.057854,3725.042305,5.598329476,6.941518416,5.679023346,1.04584177,15.24924965,37.28450922,0.527858642,0.414825208,382.1696565,821.817254,2.381228983,1.930789609,1.375670001,0.227565725
0,0,0,0,0,0,97.28488475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455176345,0,0,0,0,0,0,0,0,0,0,1.025335069,0,0,0,0,0,0,0,0,0.234603841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,278,0,0,1,2,0,0,0,0,60,1,30.7,1264.703502,2624.892118,114.796164,156.6286644,90812.52136,271619.3982,1049.606622,262.6691888,582.3278631,77.8279078,64.0277592,147.0746732,2.590213895,3.20138796,3793.644733,6436.244976,56.15525517,17.60763378,10.71082549,3.754354971,59.46943399,143.6658485,1.896869877,1.148375277,1095.057854,3725.042305,5.598329476,6.941518416,5.679023346,1.04584177,15.24924965,37.28450922,0.527858642,0.414825208,382.1696565,821.817254,2.381228983,1.930789609,1.375670001,0.227565725
0,0,0,0,0,0,97.28488475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455176345,0,0,0,0,0,0,0,0,0,0,1.025335069,0,0,0,0,0,0,0,0,0.234603841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,282,0,0,1,2,0,0,0,0,60,1,36,1264.703502,2624.892118,114.796164,156.6286644,90812.52136,271619.3982,1049.606622,262.6691888,582.3278631,77.8279078,64.0277592,147.0746732,2.590213895,3.20138796,3793.644733,6436.244976,56.15525517,17.60763378,10.71082549,3.754354971,59.46943399,143.6658485,1.896869877,1.148375277,1095.057854,3725.042305,5.598329476,6.941518416,5.679023346,1.04584177,15.24924965,37.28450922,0.527858642,0.414825208,382.1696565,821.817254,2.381228983,1.930789609,1.375670001,0.227565725
0,0,0,0,0,0,97.28488475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455176345,0,0,0,0,0,0,0,0,0,0,1.025335069,0,0,0,0,0,0,0,0,0.234603841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,286,0,0,1,2,0,0,0,0,60,1,41.7,1264.703502,2624.892118,114.796164,156.6286644,90812.52136,271619.3982,1049.606622,262.6691888,582.3278631,77.8279078,64.0277592,147.0746732,2.590213895,3.20138796,3793.644733,6436.244976,56.15525517,17.60763378,10.71082549,3.754354971,59.46943399,143.6658485,1.896869877,1.148375277,1095.057854,3725.042305,5.598329476,6.941518416,5.679023346,1.04584177,15.24924965,37.28450922,0.527858642,0.414825208,382.1696565,821.817254,2.381228983,1.930789609,1.375670001,0.227565725
0,0,0,0,0,0,97.28488475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455176345,0,0,0,0,0,0,0,0,0,0,1.025335069,0,0,0,0,0,0,0,0,0.234603841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,290,0,0,1,2,0,0,0,0,60,1,49.9,1264.703502,2624.892118,114.796164,156.6286644,90812.52136,271619.3982,1049.606622,262.6691888,582.3278631,77.8279078,64.0277592,147.0746732,2.590213895,3.20138796,3793.644733,6436.244976,56.15525517,17.60763378,10.71082549,3.754354971,59.46943399,143.6658485,1.896869877,1.148375277,1095.057854,3725.042305,5.598329476,6.941518416,5.679023346,1.04584177,15.24924965,37.28450922,0.527858642,0.414825208,382.1696565,821.817254,2.381228983,1.930789609,1.375670001,0.227565725
0,0,0,0,0,0,97.28488475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455176345,0,0,0,0,0,0,0,0,0,0,1.025335069,0,0,0,0,0,0,0,0,0.234603841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,292,0,0,1,2,0,0,0,0,60,1,57.3,1264.703502,2624.892118,114.796164,156.6286644,90812.52136,271619.3982,1049.606622,262.6691888,582.3278631,77.8279078,64.0277592,147.0746732,2.590213895,3.20138796,3793.644733,6436.244976,56.15525517,17.60763378,10.71082549,3.754354971,59.46943399,143.6658485,1.896869877,1.148375277,1095.057854,3725.042305,5.598329476,6.941518416,5.679023346,1.04584177,15.24924965,37.28450922,0.527858642,0.414825208,382.1696565,821.817254,2.381228983,1.930789609,1.375670001,0.227565725
0,0,0,0,0,0,97.28488475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455176345,0,0,0,0,0,0,0,0,0,0,1.025335069,0,0,0,0,0,0,0,0,0.234603841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,295,0,0,1,2,0,0,0,0,60,1,61.8,1264.703502,2624.892118,114.796164,156.6286644,90812.52136,271619.3982,1049.606622,262.6691888,582.3278631,77.8279078,64.0277592,147.0746732,2.590213895,3.20138796,3793.644733,6436.244976,56.15525517,17.60763378,10.71082549,3.754354971,59.46943399,143.6658485,1.896869877,1.148375277,1095.057854,3725.042305,5.598329476,6.941518416,5.679023346,1.04584177,15.24924965,37.28450922,0.527858642,0.414825208,382.1696565,821.817254,2.381228983,1.930789609,1.375670001,0.227565725
0,0,0,0,0,0,97.28488475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455176345,0,0,0,0,0,0,0,0,0,0,1.025335069,0,0,0,0,0,0,0,0,0.234603841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,299,0,0,1,2,0,0,0,0,60,1,70.3,1264.703502,2624.892118,114.796164,156.6286644,90812.52136,271619.3982,1049.606622,262.6691888,582.3278631,77.8279078,64.0277592,147.0746732,2.590213895,3.20138796,3793.644733,6436.244976,56.15525517,17.60763378,10.71082549,3.754354971,59.46943399,143.6658485,1.896869877,1.148375277,1095.057854,3725.042305,5.598329476,6.941518416,5.679023346,1.04584177,15.24924965,37.28450922,0.527858642,0.414825208,382.1696565,821.817254,2.381228983,1.930789609,1.375670001,0.227565725
0,0,0,0,0,0,97.28488475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455176345,0,0,0,0,0,0,0,0,0,0,1.025335069,0,0,0,0,0,0,0,0,0.234603841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,299,0,0,1,2,0,0,0,0,60,1,77.3,1264.703502,2624.892118,114.796164,156.6286644,90812.52136,271619.3982,1049.606622,262.6691888,582.3278631,77.8279078,64.0277592,147.0746732,2.590213895,3.20138796,3793.644733,6436.244976,56.15525517,17.60763378,10.71082549,3.754354971,59.46943399,143.6658485,1.896869877,1.148375277,1095.057854,3725.042305,5.598329476,6.941518416,5.679023346,1.04584177,15.24924965,37.28450922,0.527858642,0.414825208,382.1696565,821.817254,2.381228983,1.930789609,1.375670001,0.227565725
0,0,0,0,0,0,97.28488475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455176345,0,0,0,0,0,0,0,0,0,0,1.025335069,0,0,0,0,0,0,0,0,0.234603841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,301,0,0,1,2,0,0,0,0,60,1,86.7,1264.703502,2624.892118,114.796164,156.6286644,90812.52136,271619.3982,1049.606622,262.6691888,582.3278631,77.8279078,64.0277592,147.0746732,2.590213895,3.20138796,3793.644733,6436.244976,56.15525517,17.60763378,10.71082549,3.754354971,59.46943399,143.6658485,1.896869877,1.148375277,1095.057854,3725.042305,5.598329476,6.941518416,5.679023346,1.04584177,15.24924965,37.28450922,0.527858642,0.414825208,382.1696565,821.817254,2.381228983,1.930789609,1.375670001,0.227565725
0,0,0,0,0,0,97.28488475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455176345,0,0,0,0,0,0,0,0,0,0,1.025335069,0,0,0,0,0,0,0,0,0.234603841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,306,0,0,1,2,0,0,0,0,60,1,95.1,1264.703502,2624.892118,114.796164,156.6286644,90812.52136,271619.3982,1049.606622,262.6691888,582.3278631,77.8279078,64.0277592,147.0746732,2.590213895,3.20138796,3793.644733,6436.244976,56.15525517,17.60763378,10.71082549,3.754354971,59.46943399,143.6658485,1.896869877,1.148375277,1095.057854,3725.042305,5.598329476,6.941518416,5.679023346,1.04584177,15.24924965,37.28450922,0.527858642,0.414825208,382.1696565,821.817254,2.381228983,1.930789609,1.375670001,0.227565725
0,0,0,0,0,0,97.28488475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455176345,0,0,0,0,0,0,0,0,0,0,1.025335069,0,0,0,0,0,0,0,0,0.234603841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,330,0,0,1,2,0,0,0,0,60,1,99.8,1264.703502,2624.892118,114.796164,156.6286644,90812.52136,271619.3982,1049.606622,262.6691888,582.3278631,77.8279078,64.0277592,147.0746732,2.590213895,3.20138796,3793.644733,6436.244976,56.15525517,17.60763378,10.71082549,3.754354971,59.46943399,143.6658485,1.896869877,1.148375277,1095.057854,3725.042305,5.598329476,6.941518416,5.679023346,1.04584177,15.24924965,37.28450922,0.527858642,0.414825208,382.1696565,821.817254,2.381228983,1.930789609,1.375670001,0.227565725
0,0,0,0,0,0,97.28488475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455176345,0,0,0,0,0,0,0,0,0,0,1.025335069,0,0,0,0,0,0,0,0,0.234603841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,357,0,0,1,2,0,0,0,0,60,1,100,1264.703502,2624.892118,114.796164,156.6286644,90812.52136,271619.3982,1049.606622,262.6691888,582.3278631,77.8279078,64.0277592,147.0746732,2.590213895,3.20138796,3793.644733,6436.244976,56.15525517,17.60763378,10.71082549,3.754354971,59.46943399,143.6658485,1.896869877,1.148375277,1095.057854,3725.042305,5.598329476,6.941518416,5.679023346,1.04584177,15.24924965,37.28450922,0.527858642,0.414825208,382.1696565,821.817254,2.381228983,1.930789609,1.375670001,0.227565725
0,0,0,0,0,0,97.28488475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455176345,0,0,0,0,0,0,0,0,0,0,1.025335069,0,0,0,0,0,0,0,0,0.234603841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,394,0,0,1,2,0,0,0,0,60,1,100,1264.703502,2624.892118,114.796164,156.6286644,90812.52136,271619.3982,1049.606622,262.6691888,582.3278631,77.8279078,64.0277592,147.0746732,2.590213895,3.20138796,3793.644733,6436.244976,56.15525517,17.60763378,10.71082549,3.754354971,59.46943399,143.6658485,1.896869877,1.148375277,1095.057854,3725.042305,5.598329476,6.941518416,5.679023346,1.04584177,15.24924965,37.28450922,0.527858642,0.414825208,382.1696565,821.817254,2.381228983,1.930789609,1.375670001,0.227565725
0,0,0,0,0,0,98.54704552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452954478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,89.1,0,0,1,2,0,0,0,0,60,1,1.76,1281.111592,2658.947109,116.2855137,158.6607433,91990.71058,275143.3511,1063.224074,266.0770229,589.8829051,78.83763642,63.92999704,146.8501091,2.586258971,3.196499852,3787.852325,6426.417657,56.06951331,17.58074919,10.69447144,3.748622554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98.54704552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452954478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,168,0,0,1,2,0,0,0,0,60,1,1.17,1281.111592,2658.947109,116.2855137,158.6607433,91990.71058,275143.3511,1063.224074,266.0770229,589.8829051,78.83763642,63.92999704,146.8501091,2.586258971,3.196499852,3787.852325,6426.417657,56.06951331,17.58074919,10.69447144,3.748622554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98.54704552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452954478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,219,0,0,1,2,0,0,0,0,60,1,3.13,1281.111592,2658.947109,116.2855137,158.6607433,91990.71058,275143.3511,1063.224074,266.0770229,589.8829051,78.83763642,63.92999704,146.8501091,2.586258971,3.196499852,3787.852325,6426.417657,56.06951331,17.58074919,10.69447144,3.748622554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98.54704552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452954478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,250,0,0,1,2,0,0,0,0,60,1,9,1281.111592,2658.947109,116.2855137,158.6607433,91990.71058,275143.3511,1063.224074,266.0770229,589.8829051,78.83763642,63.92999704,146.8501091,2.586258971,3.196499852,3787.852325,6426.417657,56.06951331,17.58074919,10.69447144,3.748622554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98.54704552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452954478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,265,0,0,1,2,0,0,0,0,60,1,14.1,1281.111592,2658.947109,116.2855137,158.6607433,91990.71058,275143.3511,1063.224074,266.0770229,589.8829051,78.83763642,63.92999704,146.8501091,2.586258971,3.196499852,3787.852325,6426.417657,56.06951331,17.58074919,10.69447144,3.748622554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98.54704552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452954478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,273,0,0,1,2,0,0,0,0,60,1,18.8,1281.111592,2658.947109,116.2855137,158.6607433,91990.71058,275143.3511,1063.224074,266.0770229,589.8829051,78.83763642,63.92999704,146.8501091,2.586258971,3.196499852,3787.852325,6426.417657,56.06951331,17.58074919,10.69447144,3.748622554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98.54704552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452954478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,280,0,0,1,2,0,0,0,0,60,1,24.9,1281.111592,2658.947109,116.2855137,158.6607433,91990.71058,275143.3511,1063.224074,266.0770229,589.8829051,78.83763642,63.92999704,146.8501091,2.586258971,3.196499852,3787.852325,6426.417657,56.06951331,17.58074919,10.69447144,3.748622554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98.54704552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452954478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,286,0,0,1,2,0,0,0,0,60,1,30.5,1281.111592,2658.947109,116.2855137,158.6607433,91990.71058,275143.3511,1063.224074,266.0770229,589.8829051,78.83763642,63.92999704,146.8501091,2.586258971,3.196499852,3787.852325,6426.417657,56.06951331,17.58074919,10.69447144,3.748622554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98.54704552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452954478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,290,0,0,1,2,0,0,0,0,60,1,36.4,1281.111592,2658.947109,116.2855137,158.6607433,91990.71058,275143.3511,1063.224074,266.0770229,589.8829051,78.83763642,63.92999704,146.8501091,2.586258971,3.196499852,3787.852325,6426.417657,56.06951331,17.58074919,10.69447144,3.748622554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98.54704552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452954478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,297,0,0,1,2,0,0,0,0,60,1,46.2,1281.111592,2658.947109,116.2855137,158.6607433,91990.71058,275143.3511,1063.224074,266.0770229,589.8829051,78.83763642,63.92999704,146.8501091,2.586258971,3.196499852,3787.852325,6426.417657,56.06951331,17.58074919,10.69447144,3.748622554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98.54704552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452954478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,300,0,0,1,2,0,0,0,0,60,1,56.8,1281.111592,2658.947109,116.2855137,158.6607433,91990.71058,275143.3511,1063.224074,266.0770229,589.8829051,78.83763642,63.92999704,146.8501091,2.586258971,3.196499852,3787.852325,6426.417657,56.06951331,17.58074919,10.69447144,3.748622554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98.54704552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452954478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,303,0,0,1,2,0,0,0,0,60,1,62.8,1281.111592,2658.947109,116.2855137,158.6607433,91990.71058,275143.3511,1063.224074,266.0770229,589.8829051,78.83763642,63.92999704,146.8501091,2.586258971,3.196499852,3787.852325,6426.417657,56.06951331,17.58074919,10.69447144,3.748622554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98.54704552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452954478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,305,0,0,1,2,0,0,0,0,60,1,69.7,1281.111592,2658.947109,116.2855137,158.6607433,91990.71058,275143.3511,1063.224074,266.0770229,589.8829051,78.83763642,63.92999704,146.8501091,2.586258971,3.196499852,3787.852325,6426.417657,56.06951331,17.58074919,10.69447144,3.748622554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98.54704552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452954478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,306,0,0,1,2,0,0,0,0,60,1,76.3,1281.111592,2658.947109,116.2855137,158.6607433,91990.71058,275143.3511,1063.224074,266.0770229,589.8829051,78.83763642,63.92999704,146.8501091,2.586258971,3.196499852,3787.852325,6426.417657,56.06951331,17.58074919,10.69447144,3.748622554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98.54704552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452954478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,308,0,0,1,2,0,0,0,0,60,1,83.6,1281.111592,2658.947109,116.2855137,158.6607433,91990.71058,275143.3511,1063.224074,266.0770229,589.8829051,78.83763642,63.92999704,146.8501091,2.586258971,3.196499852,3787.852325,6426.417657,56.06951331,17.58074919,10.69447144,3.748622554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98.54704552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452954478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,309,0,0,1,2,0,0,0,0,60,1,89.8,1281.111592,2658.947109,116.2855137,158.6607433,91990.71058,275143.3511,1063.224074,266.0770229,589.8829051,78.83763642,63.92999704,146.8501091,2.586258971,3.196499852,3787.852325,6426.417657,56.06951331,17.58074919,10.69447144,3.748622554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98.54704552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452954478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,312,0,0,1,2,0,0,0,0,60,1,94.7,1281.111592,2658.947109,116.2855137,158.6607433,91990.71058,275143.3511,1063.224074,266.0770229,589.8829051,78.83763642,63.92999704,146.8501091,2.586258971,3.196499852,3787.852325,6426.417657,56.06951331,17.58074919,10.69447144,3.748622554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
