Ru,Rh,Ir,Cu,Pt,Au,Pd,Al2O3,G - Al2O3,Al2O4,MgO,TiO2,ZEO,CeO2,MnO,Y2O3,ZrO2,HAP,ACC,Tb4O7,HfO2,La2O3,Co3O4,ThO2,SiO2,Fe2O3,Fe2O4,Fe3O4,Sm2O3,Gd2O3,Yb2O3,CaO,NiO,Cr2O3,Ho2O3,BaO,Na2O,Nd2O3,Tm2O3,Er2O3,CuO,Mn2O3,Mo2C,Cs2O,YSZ,Li,Ce,Co,Mg,Fe,Mn,Zr,K,Ni,Ca,Cs,V,Rb,Y,Na,La,Gd,Yb,Zn,Re,Sr,Ba,Nd,Nb,A - MoC,Al,Si,Cr,IWI,SI,SGP,CP,HDP,WI,CI,UGC,SCT,FSP,ME,DP,SGC,LPRD,IWCI,Calc T (oC),Calc T. (hr),Temperature (C),H2 vol.%,O2 vol.%,CO2 vol.%,CO vol.%,H2O vol.%,CH4 vol.%,He vol.%,N2 vol.%,TOS (min),W/F (mg.min/ml),CO_Conversion
0,0,0,0,0.253027066,0,0,0,0,0,0,0,0,0,0,0,99.74697293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,4,250,0,0,0,3,3,0,0,0,60,14.9,41.9
0,0,0,0,0.253027066,0,0,0,0,0,0,0,0,0,0,0,99.74697293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,4,250,0,0,0,3,3,0,0,0,60,22.1,50.7
0,0,0,0,0.253027066,0,0,0,0,0,0,0,0,0,0,0,99.74697293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,4,250,0,0,0,3,3,0,0,0,60,29.4,59.3
0,0,0,0,0.253027066,0,0,0,0,0,0,0,0,0,0,0,99.74697293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,4,250,0,0,0,3,3,0,0,0,60,35.6,65.6
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,6,200,43,0,7.1,6.4,28.4,0.7,0,0,60,1.3,6.7
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,6,240,43,0,7.1,6.4,28.4,0.7,0,0,60,1.3,20.9
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,6,280,43,0,7.1,6.4,28.4,0.7,0,0,60,1.3,70
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,6,320,43,0,7.1,6.4,28.4,0.7,0,0,60,1.3,87.9
0,0,0,0,0.781758102,0,0,0,0,0,0,0,0,85.95073184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.26751005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,6,200,43,0,7.1,6.4,28.4,0.7,0,0,60,1.3,5.41
0,0,0,0,0.781758102,0,0,0,0,0,0,0,0,85.95073184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.26751005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,6,240,43,0,7.1,6.4,28.4,0.7,0,0,60,1.3,51.2
0,0,0,0,0.781758102,0,0,0,0,0,0,0,0,85.95073184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.26751005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,6,280,43,0,7.1,6.4,28.4,0.7,0,0,60,1.3,68.5
0,0,0,0,0.781758102,0,0,0,0,0,0,0,0,85.95073184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.26751005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,6,320,43,0,7.1,6.4,28.4,0.7,0,0,60,1.3,84.9
0,0,0,0,2.820336698,0,0,89.40529024,0,0,0,0,0,7.774373064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,400,18,0,10,32,30,0,0,0,60,0.4,9.35
0,0,0,0,2.820336698,0,0,89.40529024,0,0,0,0,0,7.774373064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,450,18,0,10,32,30,0,0,0,60,0.4,58.7
0,0,0,0,2.820336698,0,0,89.40529024,0,0,0,0,0,7.774373064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,500,18,0,10,32,30,0,0,0,60,0.4,69.6
0,0,0,0,2.820336698,0,0,89.40529024,0,0,0,0,0,7.774373064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,549,18,0,10,32,30,0,0,0,60,0.4,67.5
0,0,0,0,2.820336698,0,0,89.40529024,0,0,0,0,0,7.774373064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,550,18,0,10,32,30,0,0,0,60,0.4,71.2
0,0,0,0,2.820336698,0,0,89.40529024,0,0,0,0,0,7.774373064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,501,18,0,10,32,30,0,0,0,60,0.4,68.3
0,0,0,0,2.820336698,0,0,89.40529024,0,0,0,0,0,7.774373064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,399,18,0,10,32,30,0,0,0,60,0.4,24.9
0,0,0,0,2.820336698,0,0,89.40529024,0,0,0,0,0,7.774373064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,5,449,18,0,10,32,30,0,0,0,60,0.4,57.4
0,0,0,0,0.335407293,0,0,0,0,0,0,0,0,99.66459271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,4,300,27.85,0,16.8,26.4,24.3,2.65,0,0,60,8,54.4
0,0,0,0,0.335407293,0,0,0,0,0,0,0,0,99.66459271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,4,350,27.85,0,16.8,26.4,24.3,2.65,0,0,60,8,68.5
0,0,0,0,0.335407293,0,0,0,0,0,0,0,0,99.66459271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,4,375,27.85,0,16.8,26.4,24.3,2.65,0,0,60,8,71.1
0,0,0,0,0.335407293,0,0,0,0,0,0,0,0,99.66459271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,4,400,27.85,0,16.8,26.4,24.3,2.65,0,0,60,8,71.8
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,4,300,27.85,0,16.8,26.4,24.3,2.65,0,0,60,8,67.2
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,4,350,27.85,0,16.8,26.4,24.3,2.65,0,0,60,8,77.7
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,4,375,27.85,0,16.8,26.4,24.3,2.65,0,0,60,8,78.2
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,4,400,27.85,0,16.8,26.4,24.3,2.65,0,0,60,8,76.5
0,0,0,0,0.883295878,0,0,0,0,0,0,0,0,99.11670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,4,450,27.85,0,16.8,26.4,24.3,2.65,0,0,60,8,73.6
0,0,0,0,1.768676724,0,0,0,0,0,0,0,0,98.23132328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,4,300,27.85,0,16.8,26.4,24.3,2.65,0,0,60,8,79.3
0,0,0,0,1.768676724,0,0,0,0,0,0,0,0,98.23132328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,4,349,27.85,0,16.8,26.4,24.3,2.65,0,0,60,8,81
0,0,0,0,1.768676724,0,0,0,0,0,0,0,0,98.23132328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,4,375,27.85,0,16.8,26.4,24.3,2.65,0,0,60,8,80.2
0,0,0,0,1.768676724,0,0,0,0,0,0,0,0,98.23132328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,4,400,27.85,0,16.8,26.4,24.3,2.65,0,0,60,8,79.8
0,0,0,0,1.768676724,0,0,0,0,0,0,0,0,98.23132328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,4,450,27.85,0,16.8,26.4,24.3,2.65,0,0,60,8,71.4
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,48.1,1.7,60.9
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,118,1.7,61.6
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,235,1.7,59.9
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,299,1.7,57.4
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,364,1.7,57.6
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,481,1.7,55.7
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,540,1.7,58.4
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,599,1.7,56.9
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,701,1.7,55.6
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,802,1.7,56.4
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,898,1.7,53.4
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,1000,1.7,57.6
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,1100,1.7,56.3
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,1200,1.7,57.8
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,1300,1.7,57.8
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,1400,1.7,55.6
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,1500,1.7,54.3
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,1600,1.7,53.6
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,1700,1.7,56.8
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,1790,1.7,57.5
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,1900,1.7,54.5
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,2000,1.7,54
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,2200,1.7,53.5
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,2300,1.7,57.5
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,2400,1.7,54
0,0,0,0,0.808586763,0,0,0,0,0,0,0,0,86.1973381,0,0,0,0,0,0,0,0,0,0,12.99407513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400,4,270,37,0,8.5,7,22,0,0,0,2500,1.7,55.5
